x0,x1,x2,x3,x4,x5,f(x0),f(x1),f(x2),f(x3),f(x4),f(x5),x-best,Step,XVal,x-plus,x-minus
-80.92172,-70.727844,-56.799984,-22.488495,-15.573692,63.317535,80.92172,70.727844,56.799984,22.488495,15.573692,63.317535,18.518139,1,55.492386,50,50.06302
11.79702,12.811306,18.358498,48.87095,64.76417,89.72438,11.79702,12.811306,18.358498,48.87095,64.76417,89.72438,18.518139,2,12.8244095,25,25.03863
-10.562481,-6.627819,15.706516,30.493303,33.28595,33.916885,10.562481,6.627819,15.706516,30.493303,33.28595,33.916885,12.8244095,3,-10.482748,12.5,12.519317
-21.3916,-13.2053795,-11.220338,-10.441386,-9.65001,-5.241275,21.3916,13.2053795,11.220338,10.441386,9.65001,5.241275,-10.482748,4,-5.381242,6.25,6.2599044
-9.694222,-7.9509697,-5.664024,-3.9768124,-3.3094716,0.43888903,9.694222,7.9509697,5.664024,3.9768124,3.3094716,0.43888903,-5.381242,5,0.43814993,3.125,3.144737
-0.08586979,1.0461648,2.873761,2.9050968,3.017547,3.432717,0.08586979,1.0461648,2.873761,2.9050968,3.017547,3.432717,0.43814993,6,-0.07072282,1.5625,1.5725348
-1.6307812,-0.70546246,-0.6142043,-0.6028521,-0.45607066,1.4661074,1.6307812,0.70546246,0.6142043,0.6028521,0.45607066,1.4661074,-0.07072282,7,-0.7730351,0.78125,0.78706497
-1.5447791,-1.4054551,-1.0782413,-0.95097834,-0.37856412,-0.27142692,1.5447791,1.4054551,1.0782413,0.95097834,0.37856412,0.27142692,-0.07072282,8,-0.2717898,0.390625,0.39353853
-0.48182604,-0.43888777,-0.23509213,0.020534158,0.039470553,0.0901463,0.48182604,0.43888777,0.23509213,0.020534158,0.039470553,0.0901463,-0.07072282,9,0.09013873,0.1953125,0.1967798
-0.100327015,-0.07167035,0.016418278,0.12802088,0.20831905,0.26195598,0.100327015,0.07167035,0.016418278,0.12802088,0.20831905,0.26195598,-0.07072282,10,-0.09024665,0.09765625,0.09842295
-0.15810104,-0.11985743,-0.11376525,-0.0963933,-0.054490678,-0.044052877,0.15810104,0.11985743,0.11376525,0.0963933,0.054490678,0.044052877,-0.07072282,11,-0.04430557,0.048828125,0.04921813
-0.08518981,-0.056089982,-0.055429038,-0.036881626,-0.029379431,-0.01758631,0.08518981,0.056089982,0.055429038,0.036881626,0.029379431,0.01758631,-0.04430557,12,-0.017604802,0.024414063,0.024614701
-0.041528065,-0.0369601,-0.031485185,-0.031314813,-0.015878547,0.0031262953,0.041528065,0.0369601,0.031485185,0.031314813,0.015878547,0.0031262953,-0.017604802,13,0.003094988,0.012207031,0.012343378
-0.00805784,-0.0024468568,0.0024311235,0.0033173794,0.0060583856,0.012838668,0.00805784,0.0024468568,0.0024311235,0.0033173794,0.0060583856,0.012838668,0.003094988,14,-0.0075298734,0.0061035156,0.0061756065
-0.011518452,-0.005973676,-0.004953662,-0.0048788292,-0.0043863645,-0.0036585266,0.011518452,0.005973676,0.004953662,0.0048788292,0.0043863645,0.0036585266,0.003094988,15,-0.0037414553,0.0030517578,0.00308798
-0.0067508454,-0.0065969443,-0.0055103498,-0.0052031176,-0.0013084628,-0.00081190537,0.0067508454,0.0065969443,0.0055103498,0.0052031176,0.0013084628,0.00081190537,0.003094988,16,-0.0008138104,0.0015258789,0.0015445333
-0.0015593602,-0.001257848,-0.0012391014,-0.0009392019,-0.0004220825,0.000035277335,0.0015593602,0.001257848,0.0012391014,0.0009392019,0.0004220825,0.000035277335,-0.0008138104,17,0.000035039848,0.00076293945,0.0007730787
-0.0006091133,-0.0004882363,-0.00024830538,0.00005722069,0.000120835786,0.0007307452,0.0006091133,0.0004882363,0.00024830538,0.00005722069,0.000120835786,0.0007307452,0.000035039848,18,0.00026298995,0.00038146973,0.0003872645
-0.00007689698,-0.000024083594,0.00001732388,0.000082081184,0.000527928,0.0005818417,0.00007689698,0.000024083594,0.00001732388,0.000082081184,0.000527928,0.0005818417,0.000035039848,19,-0.000051907147,0.00019073486,0.00019372845
-0.00011811848,0.000026723632,0.00004708537,0.00007707707,0.00012221208,0.00012915747,0.00011811848,0.000026723632,0.00004708537,0.00007707707,0.00012221208,0.00012915747,0.000035039848,20,-0.00011334379,0.00009536743,0.00009686432
-0.00017455287,-0.00015523113,-0.00015267912,-0.00010660992,-0.000060234284,-0.00003501449,0.00017455287,0.00015523113,0.00015267912,0.00010660992,0.000060234284,0.00003501449,0.000035039848,21,-0.000035079145,0.000047683716,0.000048433478
